calibration,created,external_uid,finish_time,id,info_0,info_1,info_10,info_11,info_2,info_3,info_4_0,info_4_1,info_4_2,info_4_3,info_4_4,info_5,info_6,info_7,info_8,info_9,media_url,project_id,task_id,timeout,user_id,user_ip
,2020-07-08T06:02:12.911375,,2020-07-08T06:02:16.855132,3940,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8855,,,124.252.3.233
,2020-07-08T06:02:17.024895,,2020-07-08T06:02:23.360625,3941,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8857,,,124.252.3.233
,2020-07-08T06:02:23.531046,,2020-07-08T06:02:28.660501,3942,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8859,,,124.252.3.233
,2020-07-08T06:02:28.819727,,2020-07-08T06:02:47.430227,3943,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8861,,,124.252.3.233
,2020-07-08T06:02:47.605562,,2020-07-08T06:03:19.588161,3944,Yes,Yes,Queuing,Surely not,Yes,Some of them,Surgical,,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,8863,,,124.252.3.233
,2020-07-08T08:12:07.594908,,2020-07-08T08:13:03.986050,3945,Yes,Cannot tell,Working,Cannot tell,Yes,Some of them,Gasmask,,,,,Yes,2,No,Not answered,Not answered,,106,8597,,2.0,
,2020-07-08T10:04:12.978455,,2020-07-08T10:05:53.936138,3946,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,4,Yes,Yes,Shop,,106,8663,,,124.252.3.233
,2020-07-09T06:54:30.558938,,2020-07-09T06:54:36.412724,3949,,,,,,,,,,,,,,,,,,106,8639,,,124.252.3.233
,2020-07-09T12:44:01.942736,,2020-07-09T12:45:22.764797,3952,,,,,,,,,,,,,,,,,,106,8727,,9.0,
,2020-07-09T13:23:12.699881,,2020-07-09T13:23:31.351132,3953,Yes,Yes,Cannot tell,Yes,Yes,No,,,,,,Not answered,1,Not answered,Not answered,Not answered,,106,8683,,22.0,
,2020-07-09T13:23:31.455253,,2020-07-09T13:24:15.525376,3954,Yes,Yes,Working,Cannot tell,Yes,Yes,Surgical,,,,,Yes,2,Yes,Not answered,Not answered,,106,8712,,22.0,
,2020-07-09T13:24:15.632913,,2020-07-09T13:24:49.321623,3955,Yes,Yes,Cannot tell,Maybe,Yes,Yes,Surgical,,,,,Yes,5 or more,No,Yes,Cannot tell,,106,8720,,22.0,
,2020-07-09T13:24:49.432062,,2020-07-09T13:25:14.177694,3956,Yes,Yes,Volunteering,Surely not,Yes,Some of them,Cloth,,,,,Yes,3,No,Yes,Outdoors,,106,8731,,22.0,
,2020-07-09T13:25:14.275038,,2020-07-09T13:25:16.806738,3957,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8739,,22.0,
,2020-07-09T13:32:44.651544,,2020-07-09T13:32:48.250360,3958,Yes,Yes,Working,Yes,Yes,Cannot tell,,,,,,Not answered,2,Yes,Not answered,Not answered,,106,8697,,,124.252.3.233
,2020-07-09T13:31:40.170254,,2020-07-09T13:33:36.206252,3959,Yes,Cannot tell,Other,Yes,Yes,Cannot tell,,,,,,Not answered,3,Yes,Not answered,Not answered,,106,8697,,25.0,
,2020-07-09T13:32:55.079403,,2020-07-09T13:33:38.290281,3960,Yes,Yes,Socialising,Maybe,Yes,Yes,,,,,,Only some of them,2,No,Yes,Street/ Square,,106,8718,,,124.252.3.233
,2020-07-09T13:33:47.212493,,2020-07-09T13:33:47.478847,3961,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8723,,,124.252.3.233
,2020-07-09T13:33:41.370062,,2020-07-09T13:34:52.222596,3962,Yes,Cannot tell,Queuing,Yes,Yes,No,,,,,,Not answered,5 or more,Yes,Yes,Outdoors,,106,8723,,71.0,
,2020-07-09T13:34:41.968981,,2020-07-09T13:34:55.959429,3963,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8735,,,124.252.3.233
,2020-07-09T13:35:10.053811,,2020-07-09T13:35:15.278686,3964,Yes,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8743,,,124.252.3.233
,2020-07-09T13:34:56.904065,,2020-07-09T13:35:16.052451,3965,Yes,Yes,Cannot tell,Maybe,Yes,No,,,,,,Not answered,5 or more,No,Yes,Hospital,,106,8747,,,124.252.3.233
,2020-07-09T13:33:35.456539,,2020-07-09T13:35:16.301358,3966,Yes,Cannot tell,Other,Cannot tell,Yes,Yes,Cloth,Surgical,Cannot tell,,,Yes,2,No,Not answered,Not answered,,106,8718,,90.0,
,2020-07-09T13:35:40.409553,,2020-07-09T13:35:46.235334,3967,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8759,,,124.252.3.233
,2020-07-09T13:35:16.654905,,2020-07-09T13:35:49.447506,3968,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8755,,90.0,
,2020-07-09T13:35:55.864982,,2020-07-09T13:36:06.565713,3969,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8751,,94.0,
,2020-07-09T13:35:15.110885,,2020-07-09T13:36:53.543611,3970,Yes,Cannot tell,Cannot tell,Yes,Yes,Some of them,Cannot tell,,,,,Yes,5 or more,No,Yes,Street/ Square,,106,8743,,91.0,
,2020-07-09T13:35:09.349679,,2020-07-09T13:37:00.016321,3971,,,,,,,,,,,,,,,,,,106,8743,,92.0,
,2020-07-09T13:35:49.793656,,2020-07-09T13:37:01.787838,3972,Yes,Cannot tell,Other,Cannot tell,Yes,Not answered,,,,,,Not answered,5 or more,Yes,Yes,Other,,106,8767,,90.0,
,2020-07-09T13:36:53.621096,,2020-07-09T13:37:16.899230,3974,Yes,Yes,Other,Yes,Yes,Some of them,Surgical,,,,,Only some of them,5 or more,No,Yes,Outdoors,,106,8772,,,124.252.3.233
,2020-07-09T13:36:07.221839,,2020-07-09T13:37:23.972043,3975,Yes,Yes,Other,Maybe,Yes,Yes,Surgical,FP2,FP3,,,Yes,5 or more,Yes,Not answered,Not answered,,106,8767,,94.0,
,2020-07-09T13:35:52.020455,,2020-07-09T13:37:27.196510,3976,,,,,,,,,,,,,,,,,,106,8763,,93.0,
,2020-07-09T13:36:46.515241,,2020-07-09T13:37:36.472988,3977,Yes,Yes,Socialising,Maybe,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Cannot tell,,106,8767,,,124.252.3.233
,2020-07-09T13:37:27.650403,,2020-07-09T13:37:40.368940,3978,,,,,,,,,,,,,,,,,,106,8776,,93.0,
,2020-07-09T13:37:40.762764,,2020-07-09T13:37:47.496818,3979,,,,,,,,,,,,,,,,,,106,8780,,93.0,
,2020-07-09T13:37:17.211617,,2020-07-09T13:37:49.386728,3980,Yes,Cannot tell,Cannot tell,Yes,Yes,Not answered,,,,,,Not answered,4,Yes,Yes,Outdoors,,106,8763,,96.0,
,2020-07-09T13:37:48.112194,,2020-07-09T13:37:50.562091,3981,,,,,,,,,,,,,,,,,,106,8784,,93.0,
,2020-07-09T13:37:51.207826,,2020-07-09T13:37:54.079728,3982,,,,,,,,,,,,,,,,,,106,8788,,93.0,
,2020-07-09T13:37:55.188948,,2020-07-09T13:37:59.821550,3983,,,,,,,,,,,,,,,,,,106,8792,,93.0,
,2020-07-09T13:38:00.290164,,2020-07-09T13:38:01.313620,3984,,,,,,,,,,,,,,,,,,106,8796,,93.0,
,2020-07-09T13:37:00.733178,,2020-07-09T13:38:05.114916,3985,,,,,,,,,,,,,,,,,,106,8767,,92.0,
,2020-07-09T13:34:52.659263,,2020-07-09T13:38:14.319718,3986,Yes,Cannot tell,Other,Yes,Yes,Some of them,FP2,Cannot tell,,,,Yes,5 or more,No,Yes,Street/ Square,,106,8743,,71.0,
,2020-07-09T13:38:03.892133,,2020-07-09T13:38:26.978612,3987,,,,,,,,,,,,,,,,,,106,8804,,93.0,
,2020-07-09T13:37:02.232357,,2020-07-09T13:38:27.475370,3988,Yes,Yes,Shopping,Yes,Yes,Yes,,,,,,Yes,5 or more,No,Yes,Street/ Square,,106,8774,,90.0,
,2020-07-09T13:37:32.407597,,2020-07-09T13:38:31.299441,3989,Yes,Cannot tell,Working,Maybe,Yes,Yes,Surgical,,,,,Yes,1,Not answered,Yes,Hospital,,106,8778,,95.0,
,2020-07-09T13:38:28.116965,,2020-07-09T13:38:36.789110,3990,Yes,Yes,Working,Maybe,Yes,Yes,Surgical,,,,,Yes,1,Not answered,Yes,Hospital,,106,8778,,,124.252.3.233
,2020-07-09T13:38:05.721742,,2020-07-09T13:38:39.588663,3991,Yes,Yes,Working,Cannot tell,Yes,Not answered,,,,,,Not answered,Not answered,Not answered,Yes,Hospital,,106,8778,,92.0,
,2020-07-09T13:37:49.512346,,2020-07-09T13:38:45.494734,3992,Yes,Cannot tell,Shopping,Yes,Yes,Yes,Cloth,,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,8774,,96.0,
,2020-07-09T13:34:09.267157,,2020-07-09T13:38:47.669174,3993,Yes,Yes,Queuing,Yes,Yes,Some of them,FP2,,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,8735,,9.0,
,2020-07-09T13:38:30.775187,,2020-07-09T13:39:01.498536,3994,Yes,Yes,Volunteering,Yes,Yes,Yes,Cannot tell,,,,,Cannot tell,5 or more,Yes,Yes,Outdoors,,106,8770,,,124.252.3.233
,2020-07-09T13:38:47.725716,,2020-07-09T13:39:02.026732,3995,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8782,,9.0,
,2020-07-09T13:38:45.613914,,2020-07-09T13:39:05.494006,3996,,,,,,,,,,,,,,,,,,106,8786,,96.0,
,2020-07-09T13:38:27.793650,,2020-07-09T13:39:12.032071,3997,Yes,Cannot tell,Other,Cannot tell,Yes,Cannot tell,,,,,,Not answered,5 or more,No,Yes,Other,,106,8790,,90.0,
,2020-07-09T13:39:12.437561,,2020-07-09T13:39:20.877658,3998,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8808,,90.0,
,2020-07-09T13:38:37.404205,,2020-07-09T13:39:45.872688,3999,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,No,Yes,Street/ Square,,106,8798,,,124.252.3.233
,2020-07-09T13:38:19.848945,,2020-07-09T13:39:46.495605,4000,Yes,Yes,Cannot tell,Yes,Yes,Yes,Cannot tell,,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,8770,,98.0,
,2020-07-09T13:38:21.673000,,2020-07-09T13:39:47.433347,4001,Yes,Cannot tell,Other,Maybe,Yes,Yes,Cloth,,,,,Only some of them,5 or more,Yes,Yes,Cannot tell,,106,8770,,99.0,
,2020-07-09T13:39:01.833965,,2020-07-09T13:39:48.799983,4002,Yes,Cannot tell,Working,Cannot tell,Yes,No,,,,,,Not answered,5 or more,No,Yes,Other,,106,8790,,,124.252.3.233
,2020-07-09T13:39:05.617608,,2020-07-09T13:39:49.053944,4003,Yes,Cannot tell,Exercising,Yes,Yes,No,,,,,,Not answered,2,Yes,Yes,Other,,106,8800,,96.0,
,2020-07-09T13:36:53.654789,,2020-07-09T13:39:49.395970,4004,Yes,Cannot tell,Other,Surely not,Yes,Some of them,Cannot tell,,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,8767,,91.0,
,2020-07-09T13:39:21.284377,,2020-07-09T13:39:51.160712,4005,Yes,Cannot tell,Other,Cannot tell,Yes,No,,,,,,Not answered,4,No,Not answered,Not answered,,106,8794,,100.0,
,2020-07-09T13:26:46.576413,,2020-07-09T13:39:58.104313,4006,Yes,Cannot tell,Working,Yes,Yes,No,,,,,,Not answered,3,Yes,Not answered,Not answered,,106,8697,,22.0,
,2020-07-09T13:39:35.415412,,2020-07-09T13:40:08.363898,4007,,,,,,,,,,,,,,,,,,106,8794,,93.0,
,2020-07-09T13:39:49.357030,,2020-07-09T13:40:24.691862,4008,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8794,,,124.252.3.233
,2020-07-09T13:40:08.582727,,2020-07-09T13:40:32.473540,4009,,,,,,,,,,,,,,,,,,106,8806,,93.0,
,2020-07-09T13:39:21.235502,,2020-07-09T13:40:39.819508,4010,Yes,Yes,Other,Maybe,Yes,Yes,Surgical,Cloth,,,,Only some of them,4,No,Not answered,Not answered,,106,8812,,90.0,
,2020-07-09T13:39:51.813557,,2020-07-09T13:40:51.880084,4011,Yes,Cannot tell,Protesting,Maybe,Yes,No,,,,,,Not answered,5 or more,No,Yes,Street/ Square,,106,8806,,100.0,
,2020-07-09T13:39:46.690433,,2020-07-09T13:40:52.884959,4012,Yes,Cannot tell,Exercising,Maybe,Yes,No,,,,,,Not answered,2,Yes,Yes,Other,,106,8800,,98.0,
,2020-07-09T13:40:27.365543,,2020-07-09T13:40:55.311856,4013,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8806,,,124.252.3.233
,2020-07-09T13:39:49.517660,,2020-07-09T13:40:59.238208,4014,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,5 or more,No,Yes,Street/ Square,,106,8806,,91.0,
,2020-07-09T13:40:56.085582,,2020-07-09T13:41:11.828044,4015,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8814,,,124.252.3.233
,2020-07-09T13:39:54.130849,,2020-07-09T13:41:21.845302,4016,Yes,Cannot tell,Other,Maybe,Yes,No,,,,,,Not answered,1,Not answered,Yes,Outdoors,,106,8810,,,124.252.3.233
,2020-07-09T13:41:06.788763,,2020-07-09T13:41:28.549139,4017,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8802,,,124.252.3.233
,2020-07-09T13:41:28.634371,,2020-07-09T13:41:38.543346,4018,Yes,Yes,Not answered,Not answered,Not sure,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8818,,,124.252.3.233
,2020-07-09T13:39:49.170440,,2020-07-09T13:41:40.167399,4019,Yes,Cannot tell,Working,Yes,Yes,Yes,Surgical,Cloth,,,,Only some of them,4,Yes,Yes,Street/ Square,,106,8812,,96.0,
,2020-07-09T13:40:52.563232,,2020-07-09T13:41:43.431312,4020,Yes,Cannot tell,Exercising,Cannot tell,Yes,Some of them,Cloth,,,,,Yes,5 or more,No,Yes,Outdoors,,106,8814,,100.0,
,2020-07-09T13:41:43.473425,,2020-07-09T13:41:54.269228,4021,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8820,,99.0,
,2020-07-09T13:41:39.392732,,2020-07-09T13:41:56.790207,4022,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8826,,,124.252.3.233
,2020-07-09T13:41:54.749396,,2020-07-09T13:42:03.313786,4023,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8824,,99.0,
,2020-07-09T13:40:52.986228,,2020-07-09T13:42:07.015649,4024,Yes,Cannot tell,Exercising,Surely not,Yes,Some of them,Scarf,,,,,No,5 or more,No,Yes,Outdoors,,106,8814,,98.0,
,2020-07-09T13:40:59.849792,,2020-07-09T13:42:10.137955,4025,Yes,Cannot tell,Working,Maybe,Yes,No,,,,,,Not answered,5 or more,Yes,Not answered,Not answered,,106,8816,,91.0,
,2020-07-09T13:41:44.097131,,2020-07-09T13:42:11.342087,4026,Yes,Cannot tell,Working,Maybe,Yes,No,,,,,,Not answered,4,No,Not answered,Not answered,,106,8824,,100.0,
,2020-07-09T13:40:32.794795,,2020-07-09T13:42:13.434675,4027,Yes,Yes,Volunteering,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,4,Cannot tell,Yes,Street/ Square,,106,8812,,93.0,
,2020-07-09T13:40:40.136693,,2020-07-09T13:42:18.429228,4028,Yes,Cannot tell,Working,Maybe,Yes,No,,,,,,Not answered,4,No,Not answered,Not answered,,106,8824,,90.0,
,2020-07-09T13:41:40.285431,,2020-07-09T13:42:19.852956,4029,Yes,Cannot tell,Working,Yes,Yes,Yes,FP2,,,,,Yes,1,Not answered,Yes,Street/ Square,,106,8828,,96.0,
,2020-07-09T13:38:04.771850,,2020-07-09T13:42:41.253469,4030,,,,,,,,,,,,,,,,,,106,8786,,,124.252.3.233
,2020-07-09T13:38:31.587167,,2020-07-09T13:42:41.354558,4031,Yes,Cannot tell,Working,Surely not,Yes,No,,,,,,Not answered,4,No,Yes,Hospital,,106,8794,,95.0,
,2020-07-09T13:39:02.082571,,2020-07-09T13:42:45.866820,4032,Yes,Yes,Other,Surely not,Yes,No,,,,,,Not answered,4,No,Not answered,Not answered,,106,8794,,9.0,
,2020-07-09T13:42:11.985291,,2020-07-09T13:42:54.678931,4033,Yes,Yes,Queuing,Cannot tell,Yes,Some of them,Surgical,,,,,Yes,2,Yes,Yes,Other,,106,8834,,100.0,
,2020-07-09T13:42:03.789950,,2020-07-09T13:43:08.736472,4034,Yes,Cannot tell,Other,Yes,Yes,Some of them,Cloth,,,,,Yes,5 or more,No,Yes,Outdoors,,106,8830,,99.0,
,2020-07-09T13:42:18.805581,,2020-07-09T13:43:10.768837,4035,Yes,Yes,Shopping,Maybe,Yes,Some of them,Surgical,Other,,,,Only some of them,5 or more,No,Yes,Street/ Square,,106,8842,,90.0,
,2020-07-09T13:42:19.977316,,2020-07-09T13:43:22.233588,4036,Yes,Cannot tell,Working,Yes,Yes,Yes,FP2,Other,,,,Yes,5 or more,Yes,Yes,Hospital,,106,8840,,96.0,
,2020-07-09T13:42:13.645603,,2020-07-09T13:43:22.731646,4037,Yes,Yes,Working,Yes,Yes,Yes,Surgical,Gasmask,,,,Only some of them,5 or more,Cannot tell,Yes,Street/ Square,,106,8832,,93.0,
,2020-07-09T13:41:40.982287,,2020-07-09T13:43:29.494396,4038,Yes,Yes,Working,Cannot tell,Yes,No,,,,,,Not answered,5 or more,Yes,Not answered,Not answered,,106,8816,,97.0,
,2020-07-09T13:42:10.790029,,2020-07-09T13:43:52.144174,4039,Yes,Yes,Cannot tell,Maybe,Yes,Yes,Surgical,,,,,Yes,1,Not answered,Yes,Other,,106,8834,,91.0,
,2020-07-09T13:42:55.241772,,2020-07-09T13:43:54.961834,4040,Yes,Yes,Working,Cannot tell,Yes,Yes,Surgical,,,,,Yes,5 or more,No,Not answered,Not answered,,106,8840,,100.0,
,2020-07-09T13:42:07.105909,,2020-07-09T13:44:00.463100,4041,Yes,Yes,Queuing,Yes,Yes,Some of them,Cloth,,,,,Yes,5 or more,No,Yes,Outdoors,,106,8830,,98.0,
,2020-07-09T13:43:09.244499,,2020-07-09T13:44:12.941133,4042,Yes,Yes,Other,Cannot tell,Yes,Yes,Surgical,,,,,Yes,5 or more,No,Yes,Outdoors,,106,8840,,99.0,
,2020-07-09T13:43:22.349138,,2020-07-09T13:44:14.979644,4043,Yes,Cannot tell,Working,Yes,Yes,No,,,,,,Not answered,5 or more,Cannot tell,Not answered,Not answered,,106,8850,,96.0,
,2020-07-09T13:44:18.920549,,2020-07-09T13:44:26.532031,4044,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8860,,90.0,
,2020-07-09T13:43:52.264839,,2020-07-09T13:44:47.830604,4045,Yes,Cannot tell,Volunteering,Maybe,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Street/ Square,,106,8848,,91.0,
,2020-07-09T13:43:34.506379,,2020-07-09T13:44:58.225843,4046,Yes,Yes,Working,Maybe,Yes,Some of them,Cannot tell,,,,,Yes,5 or more,Cannot tell,Yes,Street/ Square,,106,8822,,,124.252.3.233
,2020-07-09T13:44:15.102371,,2020-07-09T13:45:01.248069,4047,Yes,Cannot tell,Working,Yes,Yes,No,,,,,,Not answered,3,No,Yes,Outdoors,,106,8856,,96.0,
,2020-07-09T13:44:00.559255,,2020-07-09T13:45:05.187366,4048,Yes,Cannot tell,Cannot tell,Cannot tell,Yes,No,,,,,,Not answered,2,No,Yes,Outdoors,,106,8846,,98.0,
,2020-07-09T13:44:26.892363,,2020-07-09T13:45:08.004458,4049,Yes,Cannot tell,Socialising,Maybe,Yes,No,,,,,,Not answered,5 or more,No,Yes,Outdoors,,106,8864,,90.0,
,2020-07-09T13:44:13.464453,,2020-07-09T13:45:10.648308,4050,Yes,Yes,Other,Cannot tell,Yes,Yes,Surgical,,,,,Yes,Not answered,Not answered,Yes,Outdoors,,106,8848,,99.0,
,2020-07-09T13:45:06.640479,,2020-07-09T13:45:21.856718,4051,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8836,,101.0,
,2020-07-09T13:45:05.305475,,2020-07-09T13:45:36.426530,4052,Yes,Cannot tell,Working,Maybe,Yes,No,,,,,,Not answered,3,No,Yes,Outdoors,,106,8858,,98.0,
,2020-07-09T13:45:01.370057,,2020-07-09T13:45:47.879742,4053,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,3,No,Yes,Outdoors,,106,8865,,96.0,
,2020-07-09T13:45:36.547979,,2020-07-09T13:46:32.324200,4054,Yes,Yes,Cannot tell,Surely not,Yes,Yes,Surgical,,,,,Yes,4,Yes,Yes,Street/ Square,,106,8866,,98.0,
,2020-07-09T13:46:05.275335,,2020-07-09T13:46:50.402421,4055,Yes,Yes,Other,Yes,Yes,Cannot tell,,,,,,Not answered,2,Yes,Yes,Street/ Square,,106,8838,,103.0,
,2020-07-09T13:45:48.006651,,2020-07-09T13:47:33.516788,4056,Yes,Cannot tell,Working,Yes,Yes,Some of them,Cannot tell,,,,,Yes,2,Yes,Yes,Hospital,,106,8871,,96.0,
,2020-07-09T13:44:47.938228,,2020-07-09T13:47:50.094091,4057,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Cannot tell,,,,Yes,2,Yes,Yes,Other,,106,8854,,91.0,
,2020-07-09T13:46:50.533647,,2020-07-09T13:47:59.217386,4058,Yes,Yes,Cannot tell,Yes,Yes,Yes,Surgical,Gasmask,,,,Yes,5 or more,No,Yes,Street/ Square,,106,8852,,103.0,
,2020-07-09T13:47:50.207227,,2020-07-09T13:48:34.249323,4059,Yes,Cannot tell,Shopping,Maybe,Yes,No,,,,,,Not answered,3,Yes,Yes,Shop,,106,8872,,91.0,
,2020-07-09T13:47:33.638398,,2020-07-09T13:49:03.993137,4060,Yes,Cannot tell,Other,Surely not,Yes,Some of them,FP2,,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,8875,,96.0,
,2020-07-09T13:48:34.380261,,2020-07-09T13:49:41.896591,4061,Yes,Yes,Cannot tell,Surely not,Yes,Some of them,FP2,,,,,Yes,5 or more,No,Yes,Hospital,,106,8875,,91.0,
,2020-07-09T13:47:59.347547,,2020-07-09T13:50:04.302061,4062,Yes,Yes,Working,Maybe,Yes,Yes,Surgical,,,,,Yes,3,No,Yes,Other,,106,8867,,103.0,
,2020-07-09T13:50:04.423125,,2020-07-09T13:51:18.270858,4063,Yes,Cannot tell,Other,Surely not,Yes,No,,,,,,Not answered,1,Not answered,Yes,Street/ Square,,106,8869,,103.0,
,2020-07-09T13:51:18.398149,,2020-07-09T13:53:14.608628,4064,Yes,Yes,Other,Yes,Yes,Yes,FP2,Cloth,,,,Yes,4,Cannot tell,Yes,Outdoors,,106,8873,,103.0,
,2020-07-09T13:49:04.115472,,2020-07-09T13:57:56.981764,4065,Yes,Cannot tell,Working,Cannot tell,Yes,No,,,,,,Not answered,3,No,Not answered,Not answered,,106,8880,,96.0,
,2020-07-10T12:05:29.748881,,2020-07-10T12:05:36.805851,4068,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8844,,22.0,
,2020-07-10T12:05:36.905556,,2020-07-10T12:05:56.199500,4069,Yes,Yes,Working,Maybe,Yes,Yes,FP2,Surgical,,,,Yes,2,No,Yes,Hospital,,106,8868,,22.0,
,2020-07-10T12:05:56.432623,,2020-07-10T12:06:19.925083,4070,Yes,Yes,Cannot tell,Yes,Yes,Cannot tell,,,,,,Not answered,3,Yes,Yes,Street/ Square,,106,8874,,22.0,
,2020-07-10T12:06:20.175906,,2020-07-10T12:06:22.683230,4071,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8877,,22.0,
,2020-07-10T12:06:22.800413,,2020-07-10T12:06:46.783702,4072,Yes,Yes,Volunteering,Yes,Yes,Yes,Cloth,Scarf,,,,Yes,5 or more,No,Yes,Outdoors,,106,8879,,22.0,
,2020-07-10T12:06:46.915806,,2020-07-10T12:09:29.738243,4073,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8882,,22.0,
,2020-07-10T12:09:29.863588,,2020-07-10T12:09:32.101374,4074,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8884,,22.0,
,2020-07-10T12:09:32.202103,,2020-07-10T12:09:36.585192,4075,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,8886,,22.0,
